ï»¿SYMBOL (shares)
TRIVENI
IGL
CENTRALBK
BHARATFORG
RAILTEL
EIHOTEL
UBL
GODREJIND
POWERINDIA
METROPOLIS
INOXINDIA
JWL
360ONE
TORNTPOWER
GRAVITA
ASTRAZEN
RCF
CDSL
IREDA
CUMMINSIND
SKFINDIA
MRPL
GNFC
LTFOODS
AFCONS
RBLBANK
RENUKA
MGL
SWANENERGY
MANYAVAR
IOB
SUZLON
DALBHARAT
THERMAX
FINCABLES
LALPATHLAB
SRF
GMDCLTD
PRAJIND
GUJGASLTD
LLOYDSME
HAPPSTMNDS
MPHASIS
CERA
DELHIVERY
JUSTDIAL
LEMONTREE
BASF
DEEPAKFERT
AKUMS
MASTEK
LATENTVIEW
BIKAJI
VTL
ESCORTS
PVRINOX
BALRAMCHIN
IDFCFIRSTB
DOMS
STARHEALTH
TATAINVEST
BBTC
ENGINERSIN
KPRMILL
APOLLOTYRE
ASTERDM
OLECTRA
FACT
DEEPAKNTR
FSL
NEWGEN
APTUS
AAVAS
BLS
GODREJAGRO
CHOLAHLDNG
ZENSARTECH
HONASA
SBICARD
WELSPUNLIV
ACE
TRIDENT
GSPL
BHARTIHEXA
SBFC
SOLARINDS
AFFLE
RAMCOCEM
LTTS
SAREGAMA
ACMESOLAR
RAYMOND
ASAHIINDIA
HINDPETRO
KIRLOSBROS
NSLNISP
AIIL
GLAXO
SCHNEIDER
OBEROIRLTY
HBLENGINE
PFIZER
BDL
PCBL
NTPCGREEN
MAZDOCK
RKFORGE
AUBANK
SCI
ZENTEC
NAVINFLUOR
GVT&D
SAMMAANCAP
CCL
GPIL
COCHINSHIP
BERGEPAINT
SARDAEN
RTNINDIA
TECHNOE
GRSE
